ac_year,district_cd,District,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
2020-21,2712,Gadchiroli,10,271210,Korchi,0,ZP,271210,271210015,KORCHI,2712100001,KORCHI,27121001502,S.P.B.ASHRAM SCHOOL KORCHI,AT. PO. TA.  KORACHI,441209,1972,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,19,0,0,20.717228,80.482067,2,7139,7757004421,,,7757004421,,hmkorchi1@gmail.com,PRABHAKAR M DAHIWALE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.09.001,,2,State Board,09.09.007,,1,1,0,0,0,1,6,7,4,6,10,2,3,5,8,7,15,16,13,29,19,21,40,19,29,48,19,27,46,16,24,40,25,35,60,30,67,97,29,47,76,31,35,66,57,77,134,88,112,200,41,59,100,59,114,173,100,173,273,188,285,473,251 to 1000
2020-21,2712,Gadchiroli,10,271208,Sironcha,0,ZP,271208,271208066,ZINGANUR,2712080006,ZINGANUR,27120806602,GOVT. ASHRAM SCHOOL  ZINGANUR,"At,, Post. Zinganur T. Sironcha Dist. Gadchiroli",442504,1972,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,18.899718,80.183123,2,,9422906202,,,7588367783,www.mahatribal.gov.in,hmzinganoor@yahoo.com,JOSHNA CHANDRAIAHJI NAMANWAR,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09-12-009,,0,Null,,,2,1,0,0,0,7,17,24,15,16,31,22,19,41,18,19,37,20,24,44,19,25,44,29,22,51,16,26,42,20,20,40,6,12,18,0,0,0,0,0,0,82,95,177,64,73,137,146,168,314,26,32,58,0,0,0,26,32,58,172,200,372,251 to 1000
2020-21,2712,Gadchiroli,10,271208,Sironcha,0,ZP,271208,271208001,SIRONCHA,2712080001,SIRONCHA,27120800104,Z.P. HIGH SCHOOL SIRONCHA,NEAR RURAL HOSPITAL AT POST TAH SIRONCHA DIST GADCHIROLI,442504,1916,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,19,0,0,18.848405,79.96541,2,,9422956891,,,9421729826,,hmzphs104@gmail.com,Shri.K.Y.Jagadabhi,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,09.12.003,,2,State Board,09.12.003,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,56,24,25,49,24,20,44,33,41,74,28,40,68,33,45,78,46,70,116,35,57,92,29,27,56,81,86,167,110,113,223,61,85,146,81,127,208,142,212,354,252,325,577,251 to 1000
2020-21,2712,Gadchiroli,10,271207,Etapalli,0,ZP,271207,271207190,TODSA,2712070001,ETAPALLI,27120719001,GOVT. P. B. ASHRAM SCHOOL TODSA,AT PO TODSA TQ ETAPALLI DIST GADCHIROLI,442704,1973,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.643162,80.28213,2,,9423668065,,,9404300338,,,VINOD SAKHARAM KANEKAR,2,1,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,908005,,2,State Board,908007,,2,1,0,0,0,8,10,18,6,10,16,13,12,25,8,17,25,0,27,27,0,35,35,0,28,28,0,43,43,0,39,39,0,33,33,0,37,37,0,21,21,35,76,111,0,106,106,35,182,217,0,72,72,0,58,58,0,130,130,35,312,347,251 to 1000
2020-21,2712,Gadchiroli,10,271207,Etapalli,0,ZP,271207,271207165,JARAVANDI,2712070006,JARAWANDI,27120716502,GOVT. P.B. ASHRAM SCHOOL,At Post Jarawandi Ta. Etapalli Dist. Gadchiroli,442606,1977,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,19,0,0,19.990666,80.436748,2,,9421779407,,,8275413747,,govtashramjarawandi@gmail.co,BADISHESH DADAJI THAWARE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,S0908006,,2,State Board,J0908005,,2,1,0,0,0,26,23,49,7,7,14,10,6,16,9,14,23,11,10,21,14,18,32,12,16,28,26,33,59,24,20,44,20,21,41,48,50,98,22,35,57,63,60,123,52,67,119,115,127,242,44,41,85,70,85,155,114,126,240,229,253,482,251 to 1000
2020-21,2712,Gadchiroli,10,271207,Etapalli,0,ZP,271207,271207116,ETAPALLI,2712070001,ETAPALLI,27120711604,Z. P. HIGH SCHOOL ETAPALLI,Z.P.HIGH.SCHOOL ETAPALLI,442704,1973,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,0,0,0,19.601438,80.227007,2,7136,9421854907,7136,223174,9421854907,,zphsetapalli9@gmail.com,VINAY LALSING CHAVHAN,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,908001,,2,State Board,908001,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,51,38,24,62,45,39,84,36,43,79,43,45,88,31,45,76,47,53,100,20,24,44,27,24,51,119,106,225,146,130,276,74,90,164,67,77,144,141,167,308,287,297,584,251 to 1000
2020-21,2712,Gadchiroli,10,271207,Etapalli,0,ZP,271207,271207004,HALEVARA,2712070004,KASANSOOR,27120700403,GOVT ASHRAM SCHOOL HALEVARA,AT-HALEWARA PO.-KASANSUR TAL-ETAPALLI DIST-GADCHIROLI,442704,1989,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.756473,80.314853,2,7136,9420661788,7136,202406,9420661788,,govtashalewara@gmail.com,S.B.YADAWAR,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,908012,,0,Null,,,2,2,0,0,0,11,6,17,11,8,19,13,11,24,14,18,32,19,10,29,17,34,51,24,17,41,20,18,38,18,10,28,18,4,22,0,0,0,0,0,0,68,53,121,61,69,130,129,122,251,36,14,50,0,0,0,36,14,50,165,136,301,251 to 1000
2020-21,2712,Gadchiroli,10,271207,Etapalli,0,ZP,271207,271207001,KASANSUR,2712070004,KASANSOOR,27120700102,GOVT. P. B. ASHRAM SCHOOL KASANSUR,AT POST KASANSUR TAH ETAPALLI DIST GADCHIROLI,442704,1972,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,19,0,0,19.838493,80.348577,2,,9420511881,,,9420511881,,govtpb.hmkasansur@gmail.com,Mr. N. N. Nandanwar,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,908002,,2,State Board,908003,,2,2,0,0,0,9,4,13,12,5,17,14,2,16,11,16,27,14,21,35,14,18,32,17,21,38,28,21,49,27,25,52,74,19,93,74,39,113,26,7,33,60,48,108,59,60,119,119,108,227,101,44,145,100,46,146,201,90,291,320,198,518,251 to 1000
2020-21,2712,Gadchiroli,10,271206,Aheri,0,ZP,271206,271206131,GUDDIGUDAM,2712060007,RAJARAM,27120613101,GOVT. ASHRAM SCHOOL GUDDIGUDAM,AT Post guddigudam taluka Aheri 442709,442709,1990,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.285616,80.080021,2,,9421242706,,,9421242706,,ashramschool.guddigudam@gmail.com,Madhukar Shivankar,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.02.022,,0,Null,,,2,2,0,0,0,2,3,5,6,7,13,6,6,12,9,16,25,16,15,31,21,11,32,23,15,38,37,13,50,22,13,35,17,8,25,0,0,0,0,0,0,39,47,86,81,39,120,120,86,206,39,21,60,0,0,0,39,21,60,159,107,266,251 to 1000
2020-21,2712,Gadchiroli,10,271206,Aheri,0,ZP,271206,271206090,DECHALIPETHA,2712060012,DECHALIPETHA,27120609002,GOVT. ASHRAM SCHOOL DECHLIPETHA,At Post Dechalipetha Tq Aheri Dist Gadchiroli,442709,1986,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.01063,80.272596,2,,9403486113,,,9403319860,,hmdechalipeta@gmail.com,C K BORKAR,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.02.001,,0,Null,,,2,1,0,0,0,5,6,11,6,8,14,11,11,22,15,11,26,18,15,33,26,12,38,13,26,39,17,10,27,11,12,23,15,9,24,0,0,0,0,0,0,55,51,106,56,48,104,111,99,210,26,21,47,0,0,0,26,21,47,137,120,257,251 to 1000
2020-21,2712,Gadchiroli,10,271206,Aheri,0,ZP,271206,271206058,JIMALGATTA,2712060010,JIMALGATTA,27120605802,GOVT. ASHRAM SCHOOL JIMALGATTA,ATPOST JIMALGATTA TA AHERI DI GADCHIROLI,442709,1979,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,4,19,0,19.10045,80.153916,2,7133,9422700721,,,9422700721,,govt.secashramschooljimalgatta@gmail.com,MOHMMAD  ABDUL KHALIQUE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,902006,,2,State Board,902009,,2,1,0,0,0,7,7,14,16,9,25,9,18,27,12,8,20,21,7,28,21,17,38,23,21,44,28,15,43,19,17,36,24,15,39,27,23,50,18,14,32,65,49,114,72,53,125,137,102,239,43,32,75,45,37,82,88,69,157,225,171,396,251 to 1000
2020-21,2712,Gadchiroli,10,271206,Aheri,0,ZP,271206,271206033,PERMILI,2712060008,PERMILI,27120603302,GOVT. ASHRAM SCHOOL PERMILI,AT PERMILI TA AHERI DIST GADCHIROLI,442710,1976,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.391015,80.293268,2,,9423514380,,,9421730148,,hmgsaschoolpermili@gmail.com,S S CHANDANKHEDE,2,1,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,902003,,2,State Board,902008,,2,2,0,0,0,1,2,3,9,14,23,6,8,14,2,4,6,7,15,22,17,10,27,22,21,43,22,22,44,23,18,41,15,9,24,45,14,59,18,6,24,25,43,68,61,53,114,86,96,182,38,27,65,63,20,83,101,47,148,187,143,330,251 to 1000
2020-21,2712,Gadchiroli,10,271206,Aheri,0,ZP,271206,271206014,KHAMANCHERU,2712060002,MAHAGAON,27120601402,GOVT. ASHRAM SCHOOL KHAMANCHERU,"AT-POST-KHAMANCHERU, TA-AHERI, DIST-GADCHIROLI-442705",442705,1979,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.468855,79.992443,2,,8805955385,,,8805955385,,hmgovashram@gmail.com,V B WELEKAR,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,902009,,2,State Board,902010,,2,1,0,0,0,5,7,12,12,13,25,10,12,22,5,18,23,0,21,21,0,24,24,0,31,31,0,41,41,0,41,41,0,55,55,0,60,60,0,42,42,32,71,103,0,96,96,32,167,199,0,96,96,0,102,102,0,198,198,32,365,397,251 to 1000
2020-21,2712,Gadchiroli,10,271205,Chamorshi,0,ZP,271205,271205160,MARKENDADEV,2712050005,BHENDALA,27120516002,GOVT. P.B. ASHRAM SCHOOL MARKHANDA DEO,At. post. Markanda deo Ta. Chamorshi Dist. Gadchiroli,442603,1989,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.996125,79.865477,2,,9422873870,,,9422873870,,smasmarkandadeo@gmail.com,DILIP D. SHENDE ,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,905029,,0,Null,,,2,2,0,0,0,11,16,27,19,19,38,16,10,26,17,8,25,21,23,44,31,22,53,27,20,47,29,13,42,32,21,53,30,10,40,0,0,0,0,0,0,84,76,160,87,55,142,171,131,302,62,31,93,0,0,0,62,31,93,233,162,395,251 to 1000
2020-21,2712,Gadchiroli,10,271205,Chamorshi,0,ZP,271205,271205095,REGADI,2712050014,REGADI,27120509502,GOVT. P.B. ASHRAM SCHOOL REGDI,Govt. Ashram School Regadi,442604,1982,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,19,0,0,19.774435,80.121996,2,,9405135206,,,9405135206,,hmregadi1@gmail.com,SHRI Manikrao Govindrao Maind,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,905022,,2,State Board,905019,,2,1,0,0,0,4,1,5,9,4,13,5,3,8,10,12,22,13,13,26,13,14,27,26,19,45,28,21,49,29,36,65,26,22,48,64,41,105,38,19,57,41,33,74,67,54,121,108,87,195,55,58,113,102,60,162,157,118,275,265,205,470,251 to 1000
2020-21,2712,Gadchiroli,10,271205,Chamorshi,0,ZP,271205,271205083,GHOT,2712050013,GHOT,27120508303,Z.P. M.G. HIGHSCHOOL & COLLEGE GHOT,Z P M G HIGH SCHOOL AND JR COLLEGE GHOT,442604,1972,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,4,0,0,19.815206,79.988352,2,7135,9405354441,7135,257677,9284523843,,zpmghsghot@gmail.com,MR DURGAPRASAD PANDHARI PAL,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,09.05.003,,2,State Board,09.05.003,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,13,16,29,17,20,37,41,41,82,54,47,101,51,45,96,37,43,80,36,44,80,8,9,17,71,77,148,79,86,165,105,92,197,73,87,160,178,179,357,257,265,522,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204193,KARWAFA,2712040010,KARWAFA,27120419301,GOVT P.B. ASHRAM SCHOOL KARWAFA,At. Karwafa post karwafa ta.Dhanora District Gadchiroli,442606,1977,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.114952,80.176275,2,,9403148169,,,9421732384,,hmkarwafa@gmail.com,Vyankatrao Gomaji Chacharkar,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.07.003,,2,State Board,09.07.008,,2,2,0,0,0,2,2,4,6,4,10,7,9,16,6,6,12,33,27,60,32,28,60,15,35,50,29,19,48,26,27,53,20,21,41,26,26,52,18,26,44,54,48,102,76,82,158,130,130,260,46,48,94,44,52,96,90,100,190,220,230,450,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204150,DHANORA,2712040002,DHANORA,27120415002,Z.P. HIGH SCHOOL DHANORA,AT POST TAHSIL DHANORA DIST GADCHIROLI,442606,1978,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,0,0,0,20.273991,80.310825,2,0,9421279709,0,0,9421279709,,zphs1978@gmail.com,Shri.D.N Tungidwar,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,09.07.001,,2,State Board,09.07.001,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,24,36,21,57,43,16,59,56,26,82,47,38,85,49,45,94,18,21,39,21,27,48,16,8,24,135,63,198,151,71,222,96,83,179,39,48,87,135,131,266,286,202,488,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204054,MOHALI,2712040001,MOHALI,27120405402,Z. P. HIGH SCHOOL MOHALI,AT POST MOHALI TA DHANORA DIST GADCHIROLI,442606,1989,1,3,Higher Secondary with grades 1 to 12,3,16,Zilla Parishad,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,0,0,0,20.343457,80.24697,2,7138,9021137159,,,9021137159,,zphsmohali123@gmail.com,DINKAR GANDOJI NAROTE,2,2,0,Not Applicable,2,0,Not Applicable,2,,0,0,9,2,State Board,13826/89,,2,State Board,2020/21,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,48,19,14,33,25,15,40,31,22,53,26,24,50,22,19,41,32,36,68,0,0,0,24,24,48,75,51,126,99,75,174,48,43,91,32,36,68,80,79,159,179,154,333,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204030,PAINDHARI,2712040009,PENDHARI,27120403002,GOVT P.B. ASHRAM SCHOOL PENDHARI,AT POST PENDHARI TALUKA DHANORA DISTRICT GADCHIROLI,442606,1973,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.061069,80.445418,2,,9403262470,,,9403262470,,hmpendhari@gmail.com,B.V.RAJGADE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,907010,,2,State Board,907009,,2,1,0,0,0,3,4,7,7,6,13,9,9,18,11,11,22,25,28,53,29,19,48,25,21,46,35,28,63,29,39,68,49,17,66,45,43,88,36,21,57,55,58,113,89,68,157,144,126,270,78,56,134,81,64,145,159,120,279,303,246,549,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204023,MURUMGAON,2712040006,MURUMGAON,27120402301,GOVT. ASHRAM SCHOOL MURUMGAON,At Post Murumgaon Tal Dhanora Dist Gadchiroli,442606,1974,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.329072,80.477998,2,,9420470641,,,7588217432,,hmgsasmurumgaon@gmail.com,MOHAN NANAJI AKULWAR,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.07.004,,0,Null,,,2,2,0,0,0,4,5,9,5,1,6,5,7,12,6,10,16,3,6,9,20,22,42,22,27,49,22,14,36,21,19,40,27,13,40,0,0,0,0,0,0,23,29,52,64,63,127,87,92,179,48,32,80,0,0,0,48,32,80,135,124,259,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204021,RANGI,2712040004,RANGI,27120402101,GOVT. ASHRAM SCHOOL RANGI,GOVT. ASHRAM SCHOOL RANGI AT POST RANGI TAL DHANORA DIST GADCHIROLI,442606,1974,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.356325,80.188996,2,,9420143307,,,9420143307,,rangischool101@gmail.com, ANIL AMBADAS RAMTEKE,2,1,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,907002,,2,State Board,907004,,1,1,0,0,0,2,1,3,4,2,6,2,5,7,6,2,8,16,14,30,13,18,31,20,18,38,25,29,54,21,30,51,20,19,39,23,31,54,19,22,41,30,24,54,58,65,123,88,89,177,41,49,90,42,53,95,83,102,185,171,191,362,251 to 1000
2020-21,2712,Gadchiroli,10,271204,Dhanora,0,ZP,271204,271204019,SODE,2712040001,MOHALI,27120401901,GOVT. ASHRAM SCHOOL SODE,"AT POST SODE, TA. DHANORA, DIST. GADCHIROLI",442606,1974,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.28517,80.247035,2,,9423766708,,,9423766708,,hmsode1@gmail.com,SMT C.M.GHUTKE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,907016,,2,State Board,907012,,2,1,0,0,0,3,6,9,5,10,15,7,9,16,7,6,13,0,58,58,0,49,49,0,50,50,0,51,51,0,51,51,0,47,47,0,41,41,0,29,29,22,89,111,0,150,150,22,239,261,0,98,98,0,70,70,0,168,168,22,407,429,251 to 1000
2020-21,2712,Gadchiroli,10,271203,Kurkheda,0,ZP,271203,271203168,ANGARA,2712030009,ANGARA,27120316803,"GOVT. P.B.A. SCHOOL, ANGARA",At Post Angara Tah. Kurkheda Dist. Gadchiroli,441217,1977,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.454508,80.315487,2,,9420754847,,,9420754847,,hmangara1@gmail.com,Shri.  R. K. Lade,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.10.018,,0,Null,,,2,1,0,0,0,2,4,6,4,3,7,5,4,9,2,4,6,15,15,30,11,16,27,17,15,32,23,27,50,25,33,58,14,14,28,0,0,0,0,0,0,28,30,58,51,58,109,79,88,167,39,47,86,0,0,0,39,47,86,118,135,253,251 to 1000
2020-21,2712,Gadchiroli,10,271203,Kurkheda,0,ZP,271203,271203066,RAMGAD,2712030006,RAMGAD,27120306602,"GOVT. P.B. ASHRAM SCHOOL, RAMGAD",AT PO- RAMGAD  TAH- KURKHEDA DIST- GADCHIROLI,441209,1973,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.603134,80.350074,2,,9420755157,,,9420755157,,headmasterramgad@gmail.com,KISHOR SHIVRAM TUMSARE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.10.006,,2,State Board,09.10.009,,2,2,0,0,0,3,7,10,3,5,8,5,10,15,5,7,12,13,15,28,22,27,49,23,32,55,25,28,53,20,33,53,20,31,51,14,26,40,7,28,35,29,44,73,70,87,157,99,131,230,40,64,104,21,54,75,61,118,179,160,249,409,251 to 1000
2020-21,2712,Gadchiroli,10,271203,Kurkheda,0,ZP,271203,271203056,YENGALKHEDA,2712030007,SONSARI,27120305602,"GOVT. ASHRAM SCHOOL, YENGALKHEDA",GOVERMENT ASHRAM SCHOOL YENGALKHEDA TA KURKHEDA DIST GADCHIROLI,441209,1975,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.532217,80.291048,2,,9421710933,,,9421710933,,hmyengalkheda@gmail.com,M. T. Bhowate,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.010.021,,2,State Board,09.010.011,,2,2,0,0,0,1,2,3,4,2,6,2,4,6,6,8,14,7,23,30,18,27,45,24,31,55,29,25,54,25,29,54,13,31,44,55,45,100,40,38,78,20,39,59,71,83,154,91,122,213,38,60,98,95,83,178,133,143,276,224,265,489,251 to 1000
2020-21,2712,Gadchiroli,10,271203,Kurkheda,0,ZP,271203,271203053,SONSARI,2712030007,SONSARI,27120305302,"GOVT. ASHRAM SCHOOL, SONSARI",AT POST SONSARI TA KURKHEDA DIST GADCHIROLI,441209,1981,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.521004,80.230247,2,,9423047712,,,8007707299,,hmsonsari@gmail.com,NANDALAL SHANKAR KULMATE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.10.012,,0,Null,,,2,1,0,0,0,7,9,16,12,6,18,8,8,16,6,10,16,24,8,32,27,24,51,26,32,58,30,29,59,28,17,45,22,21,43,0,0,0,0,0,0,57,41,98,83,85,168,140,126,266,50,38,88,0,0,0,50,38,88,190,164,354,251 to 1000
2020-21,2712,Gadchiroli,10,271202,Armori,0,ZP,271202,271202066,KURANDIMAL,2712020006,PISEWADADHA,27120206602,GOVT. P. B. ASHRAM SCHOOL KURANDIMAL,"Kurandimal Ta. Armori, Dist. Gadchiroli",441217,1975,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,5,12,10,Marathi,01 Marathi,19,0,0,20.408744,80.147164,2,,9763476413,,,9763476413,,ashramschoolkurandimal@yahoo.com,DULICHAND SOMAJI RAUT,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,09.03.017,,2,State Board,09.03.013,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,12,5,17,5,6,11,17,21,38,12,15,27,12,13,25,45,40,85,33,28,61,6,5,11,34,32,66,40,37,77,24,28,52,78,68,146,102,96,198,142,133,275,251 to 1000
2020-21,2712,Gadchiroli,10,271201,Gadchiroli,0,ZP,271201,271201060,POTEGAON,2712010018,POTEGAON,27120106002,GOVE. SECO. ASHRAM SCHOOL POTEGAON,At-Post_Potegaon Ta-Dist-Gadchiroli,442603,1983,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.997802,80.141973,2,,9403148285,,,9403148285,,mangeshbrahmankar71@gmail.com,SHRI Mangesh Wamanrao Bramhankar,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,901018,,0,Null,,,2,2,0,0,0,3,4,7,5,5,10,2,7,9,9,5,14,19,25,44,19,18,37,17,29,46,22,30,52,28,16,44,23,23,46,0,0,0,0,0,0,38,46,84,58,77,135,96,123,219,51,39,90,0,0,0,51,39,90,147,162,309,251 to 1000
